,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5910,0856-NAOES,1,0,0,0,0.08333333333333333,1,0,0,0,0,2,0,2,0,0,0,3,0.42437810945273624,0.04561504731133165,0
5911,1976-AZZPJ,1,0,1,0,0.09722222222222221,0,1,0,2,2,0,0,0,0,0,0,3,0.15870646766169155,0.027440572351719365,0
5912,7248-VZQLC,0,1,0,0,0.6527777777777778,1,2,1,0,2,2,0,0,0,0,1,0,0.6661691542288557,0.4558677590583891,1
5913,6156-UZDLF,0,0,0,0,0.3611111111111111,1,0,1,2,0,2,2,0,0,1,1,1,0.6855721393034826,0.26024694207246707,0
5914,3099-OONVS,1,0,1,1,0.3472222222222222,1,0,0,2,0,0,2,0,0,0,0,2,0.35870646766169145,0.14747288252942534,0
5915,9500-WBGRP,1,0,0,0,0.9583333333333333,1,0,2,1,1,1,1,1,1,2,1,3,0.008457711442786064,0.14424763443341795,0
5916,5183-KLYEM,0,0,0,0,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9402985074626865,0.9432033233325641,0
5917,5144-PQCDZ,1,0,0,0,0.05555555555555555,1,0,2,1,1,1,1,1,1,0,1,3,0.01691542288557213,0.004667666743595662,0
5918,8514-VZHEB,1,0,1,1,0.8194444444444444,1,0,2,1,1,1,1,1,1,2,0,3,0.01243781094527363,0.13028502192476343,0
5919,6625-IUTTT,1,0,0,0,0.9305555555555555,1,0,0,2,0,2,0,0,2,2,0,0,0.47064676616915413,0.5011250865451189,0
5920,9355-NPPFS,0,1,0,0,0.3611111111111111,1,0,1,0,0,0,0,0,2,0,1,2,0.6024875621890546,0.22932148626817447,0
5921,0068-FIGTF,0,0,0,0,0.375,1,0,0,0,2,2,2,2,2,1,0,3,0.5965174129353233,0.23772790214631895,0
5922,5965-GGPRW,1,0,1,1,1.0,1,2,1,2,0,2,0,2,2,2,0,0,0.8656716417910447,0.875946226632818,0
5923,8035-PWSEV,0,0,0,0,0.08333333333333333,1,0,1,0,0,2,2,0,2,0,1,2,0.7064676616915423,0.054033002538656824,0
5924,2236-HILPA,1,0,1,1,0.861111111111111,1,0,2,1,1,1,1,1,1,2,0,1,0.023880597014925342,0.13843180244634204,0
5925,1840-BIUOG,1,0,0,0,0.2777777777777778,1,2,0,0,2,0,2,2,0,1,1,2,0.5019900497512438,0.16125086545118858,0
5926,1356-MKYSK,1,0,0,0,0.08333333333333333,1,0,0,2,0,2,2,2,2,0,0,1,0.600995024875622,0.05360027694438034,0
5927,6080-LNESI,1,0,0,0,0.7083333333333333,1,2,2,1,1,1,1,1,1,2,0,3,0.06467661691542287,0.14029540733902607,0
5928,1830-IPXVJ,0,0,1,1,0.8472222222222222,1,0,2,1,1,1,1,1,1,2,0,1,0.014925373134328346,0.14918070620816987,0
5929,5828-DWPIL,1,1,1,0,0.861111111111111,1,2,1,2,2,2,0,0,0,0,1,2,0.7049751243781094,0.6461458573736442,0
5930,8398-TBIYD,0,0,0,0,1.0,1,2,1,2,0,0,2,0,0,2,1,0,0.6611940298507463,0.7115566582044772,0
5931,0011-IGKFF,1,1,1,0,0.18055555555555555,1,0,1,0,2,2,0,2,2,0,1,2,0.7935323383084577,0.14067043618739902,1
5932,4192-GORJT,1,0,1,0,0.06944444444444445,1,0,1,0,0,2,0,2,2,0,1,2,0.7582089552238807,0.05530810062312486,1
5933,6496-SLWHQ,1,1,0,0,0.041666666666666664,1,2,1,0,2,2,0,2,2,0,1,2,0.86318407960199,0.03180821601661667,1
5934,9912-GVSEQ,0,1,1,0,0.3611111111111111,1,2,1,0,2,2,0,0,2,0,1,2,0.7522388059701491,0.2726459727671359,1
5935,2931-FSOHN,1,1,0,0,0.18055555555555555,1,0,0,0,2,0,0,2,0,0,1,2,0.4144278606965174,0.08880106162012463,0
5936,9418-RUKPH,0,0,1,1,0.5277777777777778,1,0,2,1,1,1,1,1,1,2,1,3,0.01691542288557213,0.085114239556889,0
5937,5383-MMTWC,0,1,1,0,0.1111111111111111,1,2,1,0,0,0,0,0,2,0,1,2,0.654228855721393,0.06861297022847912,1
5938,9971-ZWPBF,1,1,1,1,0.4722222222222222,1,2,1,0,2,2,2,2,2,0,1,2,0.9019900497512437,0.4161550888529887,0
5939,4712-AUQZO,1,0,0,0,0.25,0,1,0,2,0,2,0,0,0,0,0,3,0.1527363184079602,0.061337410570043854,0
5940,9711-FJTBX,1,0,1,1,0.7777777777777777,1,0,1,0,2,2,2,0,0,1,1,3,0.6726368159203979,0.5510039233787215,0
5941,2908-ZTPNF,0,0,0,0,0.5,0,1,0,0,2,0,2,0,0,0,1,0,0.16517412935323383,0.1440572351719363,0
5942,7240-ETPTR,0,0,1,0,0.125,0,1,0,0,0,2,0,2,2,0,1,2,0.3034825870646766,0.04885760443111009,1
5943,2202-CUYXZ,1,0,0,0,0.013888888888888888,1,0,1,0,0,2,0,2,0,0,1,2,0.6626865671641791,0.0076217401338564495,1
5944,5995-OIGLP,1,0,0,0,0.16666666666666666,1,0,0,2,0,0,2,0,0,0,0,3,0.3820895522388059,0.07339603046388185,1
5945,8421-WZOOW,0,1,1,1,0.7916666666666666,1,0,1,0,2,2,2,2,0,0,1,1,0.7666666666666666,0.640278098315255,0
5946,6261-RCVNS,0,0,0,0,0.5833333333333333,1,0,0,2,2,2,2,0,2,1,0,1,0.5537313432835821,0.3625375028848373,1
5947,7951-QKZPL,0,0,1,1,0.4583333333333333,1,2,2,1,1,1,1,1,1,2,1,3,0.062189054726368154,0.08325640433879529,1
5948,1414-YADCW,1,0,1,0,0.9722222222222222,1,0,1,2,2,0,2,0,0,2,0,0,0.6601990049751243,0.6562889453034849,0
5949,8756-RDDLT,0,0,0,0,0.9444444444444444,0,1,0,0,2,0,2,0,2,0,0,2,0.2656716417910448,0.3538599123009462,0
5950,2862-PFNIK,1,0,0,1,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,1,2,0.06417910447761191,0.0006808216016616661,0
5951,5816-QVHRX,0,0,0,0,0.5138888888888888,1,2,1,0,0,0,2,2,2,0,0,1,0.8164179104477611,0.4064851142395569,0
5952,4430-YHXGG,0,0,0,1,0.05555555555555555,1,2,2,1,1,1,1,1,1,0,1,3,0.07164179104477608,0.00754673436418186,0
5953,6888-SBYAI,1,0,0,0,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,1,3,0.32288557213930347,0.0036810523886452806,0
5954,7395-XWZOY,1,0,0,0,0.2777777777777778,0,1,0,2,2,2,2,2,0,0,1,1,0.3656716417910447,0.13232748672974845,0
5955,7169-YWAMK,1,0,1,1,1.0,1,0,0,2,2,0,2,2,0,2,0,0,0.49900497512437814,0.5581063927994462,0
5956,3640-PHQXK,0,0,0,0,0.4305555555555555,1,2,1,0,0,2,0,0,2,0,1,2,0.7129353233830846,0.3217285945072698,1
5957,6877-LGWXO,1,1,1,0,0.25,1,0,1,0,0,0,0,0,2,0,0,2,0.6,0.16199515347334412,1
5958,6859-RKMZJ,1,0,1,0,0.15277777777777776,1,0,0,0,0,0,0,2,0,0,1,0,0.36616915422885565,0.06800715439649203,0
5959,2729-VNVAP,0,0,1,1,0.4583333333333333,1,0,2,1,1,1,1,1,1,2,0,1,0.015422885572139305,0.0718382183244865,0
5960,2957-JIRMN,0,1,0,0,0.861111111111111,1,2,1,0,0,0,0,2,0,1,0,2,0.6587064676616915,0.5700842372490191,0
5961,2049-BAFNW,0,0,0,0,0.013888888888888888,0,1,0,0,0,2,2,0,0,0,0,3,0.17562189054726368,0.001973228709900761,0
5962,3842-QTGDL,1,0,1,0,0.2222222222222222,1,0,1,2,2,0,0,0,0,0,0,0,0.6218905472636815,0.15030002307869836,0
5963,7163-OCEQI,1,0,1,1,0.3055555555555555,1,2,0,0,0,2,2,2,2,1,1,3,0.600995024875622,0.1898165243480268,0
5964,9782-LGXMC,0,0,1,1,0.6805555555555555,1,0,0,2,0,2,2,0,0,0,0,0,0.4328358208955224,0.34679783060235403,0
5965,5975-BAICR,1,0,1,1,0.5,1,0,0,2,0,2,0,0,2,1,1,1,0.4522388059701493,0.2503692591737826,0
5966,8019-ENHXU,1,0,1,0,0.5833333333333333,1,2,1,0,2,2,2,0,2,0,1,2,0.8079601990049752,0.4753346411262405,1
5967,5167-GBFRE,1,1,0,0,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,1,0,0.06915422885572137,0.009658435264251097,1
5968,9033-EOXWV,0,0,0,0,0.16666666666666666,1,2,0,0,0,0,2,2,2,1,0,3,0.5552238805970149,0.09852873297945997,1
5969,4673-KKSLS,0,0,0,0,0.4305555555555555,1,0,1,2,0,2,2,0,0,0,0,2,0.690049751243781,0.3121913224094161,0
5970,4853-OITSN,1,0,1,0,0.06944444444444445,1,2,1,2,0,0,0,0,2,0,1,2,0.7054726368159204,0.04551696284329564,0
5971,9800-OUIGR,1,0,1,1,0.9166666666666666,1,0,2,1,1,1,1,1,1,2,0,1,0.01741293532338306,0.15640433879529195,0
5972,1324-NLTJE,0,1,0,0,0.20833333333333331,1,2,0,0,0,0,2,0,0,0,0,1,0.3656716417910447,0.08519501500115394,1
5973,2324-EFHVG,1,0,0,0,0.8888888888888888,1,2,1,0,2,2,0,2,2,2,1,0,0.8572139303482588,0.7701188552965612,0
5974,7094-MSZAO,1,0,1,1,0.1388888888888889,1,0,2,1,1,1,1,1,1,0,1,1,0.01791044776119402,0.0230440803138703,0
5975,1522-VVDMG,1,0,1,1,0.09722222222222221,1,0,1,0,2,0,2,2,0,0,1,2,0.7114427860696517,0.06808216016616662,1
5976,6907-CQGPN,1,0,0,0,0.40277777777777773,0,1,0,0,2,0,2,0,0,0,0,2,0.15970149253731342,0.11377221324717286,0
5977,0780-XNZFN,1,0,0,0,0.7916666666666666,1,0,2,1,1,1,1,1,1,2,0,0,0.023880597014925342,0.1277175167320563,0
5978,0239-OXEXL,0,0,0,0,0.6388888888888888,1,2,1,2,2,0,0,0,0,0,0,3,0.6567164179104478,0.4418186014308793,0
5979,2675-IJRGJ,1,0,0,0,0.736111111111111,1,0,2,1,1,1,1,1,1,2,0,0,0.013930348258706454,0.11068543734133396,0
5980,7049-GKVZY,0,0,0,0,0.2361111111111111,1,0,0,2,2,0,2,2,2,1,0,1,0.6129353233830845,0.1579217632125548,0
5981,8577-QSOCG,0,0,1,1,0.5277777777777778,1,0,2,1,1,1,1,1,1,2,1,3,0.019402985074626844,0.0839199169166859,0
5982,3721-CNZHX,1,0,0,0,0.20833333333333331,1,0,2,1,1,1,1,1,1,1,0,3,0.015422885572139305,0.03297945995845835,0
5983,0212-ISBBF,0,0,0,0,0.3055555555555555,0,1,0,0,2,0,0,2,2,0,1,2,0.31940298507462683,0.12463074082621739,0
5984,9185-TQCVP,1,0,1,0,0.19444444444444442,1,2,1,0,0,0,0,0,2,0,1,2,0.6656716417910448,0.12928686822063237,1
5985,3585-YNADK,0,0,1,0,0.7916666666666666,1,2,0,0,2,2,2,2,0,1,0,0,0.5606965174129352,0.5019789983844911,0
5986,5271-DBYSJ,1,1,0,0,0.15277777777777776,1,0,1,0,0,0,0,0,2,0,1,1,0.6059701492537314,0.09334179552273253,0
5987,1099-GODLO,0,0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,2,0,3,0.020895522388059695,0.00017885991230094612,0
5988,6828-HMKWP,1,0,1,1,0.16666666666666666,1,0,2,1,1,1,1,1,1,2,0,0,0.027860696517412936,0.028069466882067854,0
5989,5567-WSELE,1,1,1,0,0.041666666666666664,1,2,1,0,0,0,0,2,2,0,1,2,0.7597014925373133,0.030088852988691437,1
5990,1472-TNCWL,1,0,0,1,0.5,1,0,1,0,2,0,0,2,2,0,1,2,0.7606965174129353,0.4031502423263328,0
5991,8063-RJYNF,1,0,0,0,0.2222222222222222,1,0,1,2,0,0,0,2,2,0,1,2,0.7562189054726368,0.16898799907685208,1
5992,0687-ZVTHB,1,0,1,1,0.9027777777777777,1,2,0,2,2,2,0,0,2,1,0,1,0.5393034825870647,0.5348546042003232,1
5993,2080-GKCWQ,1,0,0,0,0.027777777777777776,1,0,1,0,2,0,0,0,0,0,0,2,0.564179104477612,0.015341564735748905,0
5994,9661-ACXBS,0,0,0,0,0.5833333333333333,1,2,1,2,0,2,0,2,2,0,1,2,0.8651741293532339,0.5056485114239557,1
5995,2193-SFWQW,1,0,1,1,1.0,1,0,1,2,2,2,2,2,2,2,0,0,0.9323383084577114,0.9247980613893377,0
5996,5656-JAMLX,1,0,0,0,0.861111111111111,1,0,2,1,1,1,1,1,1,2,0,0,0.015920398009950265,0.14249365335795064,0
5997,3462-BJQQA,0,0,0,0,0.08333333333333333,1,2,1,0,2,0,0,2,0,0,1,2,0.7114427860696517,0.061602815601200095,0
5998,0442-TDYUO,1,0,1,0,0.6666666666666666,1,0,2,1,1,1,1,1,1,2,1,3,0.01791044776119402,0.11737825986614356,0
5999,6733-LRIZX,1,0,0,0,0.4861111111111111,1,2,1,2,0,2,2,2,2,2,1,2,0.9024875621890548,0.4623471036233556,0
6000,9503-XJUME,1,0,0,1,0.7222222222222222,1,0,2,1,1,1,1,1,1,1,0,1,0.013930348258706454,0.10496192014770367,0
6001,4367-NHWMM,0,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,1,3,0.06616915422885569,0.0007039003000230784,0
6002,3727-RJMEO,1,0,1,0,0.08333333333333333,1,2,1,0,0,0,0,2,0,0,1,2,0.6427860696517412,0.05094045695822756,1
6003,3779-OSWCF,0,0,1,0,0.986111111111111,1,2,0,2,2,2,2,2,2,2,0,1,0.745771144278607,0.7485979690745441,0
6004,6736-DHUQI,0,0,1,1,0.9305555555555555,1,0,1,2,2,2,0,0,0,1,0,0,0.6621890547263681,0.6438379875375029,0
6005,3915-ODIYG,1,1,0,0,0.8333333333333333,1,2,0,2,2,0,0,0,2,1,1,2,0.5323383084577115,0.5026252019386107,0
6006,1360-RCYRT,1,0,1,1,0.3194444444444444,0,1,0,0,0,0,2,0,0,0,1,0,0.12039800995024874,0.07615393491807063,0
6007,2724-FJDYW,1,0,0,1,0.5416666666666666,0,1,0,0,0,2,2,2,2,1,0,0,0.3641791044776119,0.25073851834756516,0
6008,4451-RWASJ,1,0,1,1,0.20833333333333331,1,0,2,1,1,1,1,1,1,1,1,3,0.01243781094527363,0.025496192014770366,0
6009,6646-VRFOL,1,1,1,0,0.736111111111111,1,2,1,0,2,2,0,2,2,0,1,2,0.8517412935323382,0.6308216016616662,1
6010,3460-TJBWI,1,0,1,1,0.3333333333333333,1,2,2,1,1,1,1,1,1,2,0,3,0.05920398009950248,0.06811100853911839,0
6011,5917-HBSDW,0,0,1,1,0.5138888888888888,1,0,2,1,1,1,1,1,1,0,0,2,0.010945273631840807,0.07673090237710593,0
6012,5685-IIXLY,0,0,1,1,0.06944444444444445,1,0,1,0,2,0,0,0,2,0,1,2,0.6502487562189054,0.04447265174244173,1
6013,5671-UUNXD,0,1,1,0,0.6944444444444444,1,2,1,0,0,0,2,2,2,1,1,2,0.8199004975124379,0.5966939764597277,0
6014,0956-ACVZC,0,0,0,0,0.75,1,0,1,0,0,2,0,2,2,1,1,1,0.7547263681592039,0.5818255250403876,0
6015,2325-NBPZG,0,0,0,0,0.041666666666666664,1,0,1,2,0,0,0,0,0,0,1,2,0.5601990049751243,0.02479229171474729,0
6016,4250-ZBWLV,1,0,0,0,0.9444444444444444,1,2,1,0,2,2,2,2,2,1,0,2,0.8975124378109453,0.8259577659819987,1
6017,4482-FTFFX,1,0,0,0,0.06944444444444445,1,0,0,0,0,2,2,0,0,0,0,2,0.3771144278606965,0.03146203554119548,0
6018,8859-DZTGQ,1,0,0,0,0.4583333333333333,1,0,2,1,1,1,1,1,1,2,0,3,0.020895522388059695,0.07742326332794831,0
6019,0440-MOGPM,0,0,0,0,0.5694444444444444,1,2,0,0,2,2,0,2,2,1,1,2,0.6199004975124378,0.37446342026309715,0
6020,0020-JDNXP,0,0,1,1,0.4722222222222222,0,1,0,2,0,2,2,2,2,1,0,3,0.4278606965174129,0.2278329102238634,0
6021,3752-CQSJI,0,0,1,1,0.18055555555555555,1,0,2,1,1,1,1,1,1,0,1,3,0.021890547263681587,0.027198246018924534,0
6022,5025-GOOKI,0,0,0,0,0.2777777777777778,1,0,2,1,1,1,1,1,1,0,1,1,0.0064676616915422536,0.037947149780752365,0
6023,4698-KVLLG,0,1,0,0,0.7083333333333333,1,0,2,1,1,1,1,1,1,2,0,1,0.013432835820895522,0.10951996307408263,0
6024,5095-AESKG,0,0,1,0,0.041666666666666664,1,2,1,0,2,0,0,0,2,0,1,1,0.7288557213930348,0.025865451188552966,1
6025,2887-JPYLU,0,0,0,1,0.5694444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0.2681592039800995,0.2103738749134549,0
6026,4770-QAZXN,0,0,0,0,0.18055555555555555,1,0,2,1,1,1,1,1,1,0,0,1,0.011940298507462671,0.02461343180244634,0
6027,4896-CPRPF,1,0,1,1,0.4861111111111111,1,2,2,1,1,1,1,1,1,2,0,0,0.07164179104477608,0.09121278559889223,0
6028,1871-MOWRM,1,0,1,0,0.16666666666666666,1,0,1,2,0,0,2,0,0,0,0,0,0.6228855721393034,0.09781329333025618,1
6029,9714-EDSUC,1,0,0,0,0.05555555555555555,1,0,1,2,2,0,2,0,2,0,1,3,0.7626865671641792,0.039435725825063474,0
6030,2027-OAQQC,0,0,0,0,0.5972222222222222,0,1,0,0,0,2,0,2,2,0,1,0,0.30646766169154227,0.23741057004384952,1
6031,0282-NVSJS,0,1,1,1,0.16666666666666666,0,1,0,0,0,0,2,0,0,0,1,3,0.1099502487562189,0.03889914608816063,0
6032,9090-SGQXL,1,1,1,0,0.9444444444444444,1,2,1,0,2,2,0,2,2,0,1,2,0.8661691542288558,0.8401627048234479,1
6033,6595-YGXIT,1,1,0,0,0.3472222222222222,1,2,1,0,2,0,0,2,0,0,1,2,0.7034825870646766,0.26222017078236787,1
6034,7353-YOWFP,0,0,0,0,0.09722222222222221,1,0,2,1,1,1,1,1,1,1,0,3,0.019900497512437804,0.0127336718209093,0
6035,9835-ZIITK,1,1,1,0,0.9166666666666666,1,2,1,0,2,2,2,2,2,1,1,2,0.9213930348258706,0.8623297945995846,1
6036,8008-ESFLK,0,0,1,0,0.736111111111111,1,0,1,2,2,2,2,2,2,1,0,2,0.917910447761194,0.671209323794138,0
6037,7537-CBQUZ,1,1,0,0,0.875,1,2,1,2,2,2,0,2,2,0,1,0,0.9069651741293533,0.8092141703207939,0
6038,1555-DJEQW,0,0,1,1,0.9722222222222222,1,2,1,2,2,2,2,2,2,2,1,0,0.9547263681592041,0.889118393722594,1
6039,5649-TJHOV,1,1,1,0,0.375,0,1,0,0,0,0,0,0,2,0,0,0,0.18159203980099503,0.11691668589891531,1
6040,0519-XUZJU,0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5223880597014925,0.005994691899376876,1
6041,3363-EWLGO,0,0,0,0,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,0,3,0.01691542288557213,0.010477729056081235,0
6042,4750-UKWJK,0,1,1,0,0.5138888888888888,1,0,2,1,1,1,1,1,1,1,0,3,0.013432835820895522,0.08181398569120701,0
6043,6338-AVWCY,1,0,0,0,0.041666666666666664,0,1,0,0,0,2,0,2,0,0,1,3,0.217910447761194,0.012918301407800599,1
6044,1689-YQBYY,0,0,0,1,0.16666666666666666,1,2,1,0,0,0,0,0,0,0,1,2,0.5805970149253731,0.10087699053773368,0
6045,4487-ZYJZK,0,0,1,1,0.5277777777777778,1,0,2,1,1,1,1,1,1,1,0,1,0.013432835820895522,0.08588737595199632,0
6046,2959-FENLU,0,0,0,0,0.125,1,0,1,0,0,2,0,0,2,0,1,1,0.6671641791044776,0.08799907685206555,0
6047,0708-LGSMF,1,0,1,0,0.18055555555555555,1,2,0,2,0,0,0,0,2,0,1,2,0.47363184079601983,0.101944380336949,0
6048,9253-QXKBE,1,1,1,0,0.40277777777777773,1,2,1,0,0,0,0,2,2,0,1,2,0.7582089552238807,0.3040445418878375,1
6049,7634-HLQJR,0,0,1,1,0.6527777777777778,1,0,2,1,1,1,1,1,1,2,0,1,0.01791044776119402,0.11515116547426726,0
6050,0487-RPVUM,1,0,1,0,0.8472222222222222,1,2,1,2,0,2,2,2,0,0,0,0,0.8074626865671642,0.6836891299330717,0
6051,4079-ULGFR,1,0,0,0,0.2222222222222222,1,0,2,1,1,1,1,1,1,0,0,3,0.01741293532338306,0.02964458804523425,0
6052,2516-XSJKX,0,0,1,1,0.5694444444444444,1,0,0,2,2,0,2,2,2,2,0,2,0.5990049751243781,0.3586025848142165,0
6053,0057-QBUQH,0,0,0,1,0.5972222222222222,1,2,2,1,1,1,1,1,1,2,1,2,0.0681592039800995,0.12131894761135474,0
6054,9445-SZLCH,0,0,1,1,0.5,1,2,1,0,2,2,0,2,0,0,1,0,0.7870646766169154,0.3968497576736672,1
6055,6599-SFQVE,0,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,2,0,1,2,0.3656716417910447,0.03711054696515117,0
6056,8331-ZXFOE,0,0,0,0,0.8055555555555555,1,2,0,2,2,2,2,0,0,1,1,1,0.5258706467661691,0.49393030233094853,0
6057,4003-FUSHP,1,0,0,0,0.2638888888888889,1,0,0,0,0,0,2,2,0,0,1,1,0.4308457711442786,0.1239787675975075,0
6058,0356-ERHVT,1,0,1,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,0,1,0,0.2751243781094527,0.058054465728132935,0
6059,7325-ENZFI,0,0,0,0,0.5416666666666666,0,1,0,2,2,0,2,0,0,1,1,0,0.2194029850746268,0.18596815139626127,0
6060,4884-ZTHVF,0,1,0,0,0.1111111111111111,1,0,1,0,2,0,0,2,0,0,1,2,0.6850746268656716,0.08017539810754674,0
6061,3920-HIHMQ,0,0,0,1,0.3611111111111111,1,2,0,0,0,0,0,0,0,0,1,3,0.31094527363184077,0.14387837525963537,0
6062,3055-OYMSE,0,1,0,0,0.736111111111111,1,0,1,0,2,0,0,0,0,0,1,1,0.5527363184079601,0.4598488345257327,0
6063,0613-WUXUM,0,0,1,1,0.9722222222222222,1,0,2,1,1,1,1,1,1,2,1,3,0.009452736318407956,0.15954304177244405,0
6064,7568-PODML,1,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,2,2,0,1,3,0.2691542288557213,0.0030579275328871443,1
6065,4458-KVRBJ,1,0,0,0,0.8194444444444444,1,2,2,1,1,1,1,1,1,2,0,3,0.06716417910447761,0.17213247172859453,0
6066,5349-IECLD,1,0,0,0,0.027777777777777776,1,0,1,0,0,2,0,2,2,0,0,2,0.7631840796019901,0.01838218324486499,1
6067,1397-XKKWR,1,0,0,0,0.09722222222222221,0,1,0,2,0,2,0,0,0,1,0,3,0.16965174129353228,0.028386798984537272,0
6068,3945-GFWQL,0,0,0,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,2,0.2616915422885572,0.05328871451650128,1
6069,8097-OMULG,1,0,1,1,0.8194444444444444,1,0,0,0,2,2,2,2,2,1,0,1,0.582089552238806,0.5219363027925225,0
6070,6013-BHCAW,1,0,1,1,0.8472222222222222,1,2,0,0,0,2,2,2,2,2,1,0,0.6243781094527363,0.5720459266097392,0
6071,0401-WDBXM,1,0,1,1,1.0,1,2,1,2,0,2,0,2,2,2,1,0,0.8686567164179103,0.8681571659358412,0
6072,3387-PLKUI,0,0,1,1,0.18055555555555555,1,0,2,1,1,1,1,1,1,0,0,3,0.00547263681592039,0.02682321717055158,0
6073,6096-EGVTU,0,0,1,1,0.8888888888888888,1,2,2,1,1,1,1,1,1,1,0,3,0.06616915422885569,0.1819409185321948,0
6074,3797-VTIDR,1,0,1,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,1,2,0.05174129353233828,0.0005365797369028384,1
6075,5081-NWSUP,0,0,0,0,0.1388888888888889,1,0,0,0,2,0,2,0,2,1,0,3,0.464179104477612,0.07693861066235864,0
6076,2580-ATZSQ,0,0,1,1,0.9027777777777777,1,0,0,2,2,2,0,0,0,1,0,0,0.42885572139303485,0.44487652896376645,0
6077,8085-MSNLK,0,0,1,0,0.861111111111111,1,2,1,2,2,2,2,2,2,2,0,3,0.9522388059701493,0.7930533117932148,0
6078,9691-HKOVS,0,0,1,0,0.7638888888888888,1,2,0,2,2,2,2,2,2,1,1,2,0.7154228855721393,0.5652146318947611,0
6079,9881-VCZEP,0,0,1,0,0.3472222222222222,1,2,0,0,2,0,0,0,0,0,0,2,0.3567164179104477,0.15626586660512348,0
6080,9526-BIHHD,1,0,0,0,0.013888888888888888,0,1,0,2,0,0,0,0,0,0,0,3,0.11393034825870646,0.0012577890606969766,1
6081,8757-TFHHJ,1,0,0,0,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,1,1,0.3139303482587064,0.003577198246018924,0
6082,4523-WXCEF,0,0,1,0,0.8194444444444444,1,2,1,0,2,0,0,2,2,0,0,2,0.8243781094527362,0.6947957535195015,1
6083,1468-DEFNC,1,1,1,1,0.8888888888888888,1,2,2,1,1,1,1,1,1,2,1,0,0.061194029850746234,0.17653473344103396,0
6084,5119-KEPFY,1,0,1,0,0.5,1,2,1,0,0,0,0,2,2,0,1,0,0.763681592039801,0.39481306254327253,0
6085,8364-TRMMK,0,0,0,0,0.041666666666666664,1,2,0,0,0,0,0,0,0,0,1,3,0.32238805970149254,0.015289637664435727,1
6086,0916-KNFAJ,1,0,1,0,0.8472222222222222,1,2,0,2,0,2,0,0,2,2,1,3,0.5139303482587065,0.4855642741749365,0
6087,8319-QBEHW,1,0,0,1,0.3611111111111111,0,1,0,0,2,0,0,2,0,1,1,0,0.21592039800995028,0.11596468959150705,0
6088,3063-QFSZL,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,2,0,1,2,0.3696517412935323,0.004223401800138472,1
6089,8775-LHDJH,0,1,1,0,0.013888888888888888,1,2,1,0,2,0,0,2,0,0,1,2,0.7199004975124377,0.008285252711747057,1
6090,9625-QNLUX,1,0,1,1,0.9444444444444444,1,0,1,2,2,2,0,2,2,2,1,1,0.845771144278607,0.8141703207939072,0
6091,3097-NQYSN,1,1,1,0,0.027777777777777776,1,2,1,0,0,0,0,2,0,0,1,3,0.6825870646766168,0.01587237479806139,1
6092,4024-CSNBY,0,0,1,0,1.0,1,2,1,2,2,2,2,0,0,2,1,0,0.7562189054726368,0.7882471728594508,0
6093,7110-BDTWG,0,0,1,0,0.986111111111111,0,1,0,0,0,2,2,0,2,2,1,2,0.28656716417910444,0.374428802215555,0
6094,7493-GVFIO,1,0,0,0,0.7916666666666666,1,0,2,1,1,1,1,1,1,2,0,1,0.02288557213930348,0.14240133856450496,0
6095,0690-SRQID,1,0,0,0,0.05555555555555555,1,0,2,1,1,1,1,1,1,0,1,3,0.013930348258706454,0.005625432725594276,0
6096,9605-WGJVW,0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5169154228855721,0.0059312254788829915,0
6097,9114-DPSIA,1,0,1,1,1.0,1,2,0,2,2,2,2,0,2,2,0,1,0.6243781094527363,0.6613431802446342,0
6098,4700-UBQMV,1,0,1,1,0.29166666666666663,1,2,0,2,0,0,0,2,2,1,1,0,0.5736318407960199,0.1766616662820217,0
6099,7711-GQBZC,0,0,1,1,0.986111111111111,1,2,2,1,1,1,1,1,1,2,0,0,0.06417910447761191,0.20675628894530348,0
6100,3565-UNOCC,0,1,1,0,0.40277777777777773,1,2,1,0,0,2,0,2,2,0,1,0,0.8039800995024875,0.33857027463651046,1
